"","date","q"
"75",1989-08-14,0.284068026801953
"76",1989-08-15,0.246693900826707
"77",1989-08-16,0.201918957826659
"78",1989-08-17,0.156650627024959
"79",1989-08-18,0.157390708727439
"80",1989-08-19,0.147152911843131
"81",1989-08-20,0.141848992975356
"82",1989-08-21,0.354375788537564
"83",1989-08-22,0.311327702843304
"84",1989-08-23,0.259398636719282
"85",1989-08-24,0.305530396173876
"86",1989-08-25,1.08656328619123
"87",1989-08-26,1.6405144404976
"88",1989-08-27,1.27047358925754
"89",1989-08-28,1.03130385240605
"90",1989-08-29,1.05005258886888
"91",1989-08-30,1.03500426091845
"92",1989-08-31,0.858618121827353
"93",1989-09-01,0.706161291116448
"94",1989-09-02,0.541863153165861
"95",1989-09-03,0.505722496694749
"96",1989-09-04,0.690742922314779
"97",1989-09-05,0.840732814017417
"98",1989-09-06,1.10235169584414
"99",1989-09-07,0.790283911298355
"100",1989-09-08,0.47081530972777
"101",1989-09-09,0.32958305150448
"102",1989-09-10,0.28986533347138
"103",1989-09-11,0.281847781694512
"104",1989-09-12,0.251504431892828
"105",1989-09-13,0.319838642421825
"106",1989-09-14,0.359309666554098
"107",1989-09-15,0.431714326446737
"108",1989-09-16,0.806195667901678
"109",1989-09-17,0.629069447108102
"110",1989-09-18,0.481669841364145
"111",1989-09-19,0.387062730397103
"112",1989-09-20,0.373494565851634
"113",1989-09-21,0.403961262603732
"114",1989-09-22,0.860468326083553
"115",1989-09-23,0.988625807563027
"116",1989-09-24,1.02377968843083
"117",1989-09-25,1.49373156950571
"118",1989-09-26,2.76667209777152
"119",1989-09-27,3.84102403587182
"120",1989-09-28,8.07552484356225
"121",1989-09-29,10.4684556815813
"122",1989-09-30,7.45632315248721
"123",1989-10-01,8.26424567769468
"124",1989-10-02,6.40170672645304
"125",1989-10-03,3.85459220041729
"126",1989-10-04,3.10340927239997
"127",1989-10-05,3.01829987661476
"128",1989-10-06,2.60138718421762
"129",1989-10-07,1.94394793851445
"130",1989-10-08,1.52950218512558
"131",1989-10-09,1.15946133388552
"132",1989-10-10,0.962106213224156
"133",1989-10-11,0.779552726612393
"134",1989-10-12,0.568629441405559
"135",1989-10-13,0.480683065760838
"136",1989-10-14,0.440965347727738
"137",1989-10-15,0.444049021488072
"138",1989-10-16,0.375221423157421
"139",1989-10-17,0.393970159620251
"140",1989-10-18,0.419379631405401
"141",1989-10-19,0.400877588843398
"142",1989-10-20,0.32773284724828
"143",1989-10-21,0.333036766116054
"144",1989-10-22,0.302200028512716
"145",1989-10-23,0.249530880686214
"146",1989-10-24,0.236826144793638
"147",1989-10-25,0.182306792710936
"148",1989-10-26,0.145179360636517
"149",1989-10-27,0.125937236372034
"150",1989-10-28,0.144315931983623
"151",1989-10-29,0.136915114958822
"152",1989-10-30,0.133214706446422
"153",1989-10-31,0.133214706446422
"154",1990-06-01,0.318235132066452
"155",1990-06-02,0.188104099380364
"156",1990-06-03,0.172685730578695
"157",1990-06-04,0.153196912413385
"158",1990-06-05,0.14604278928941
"159",1990-06-06,0.643501040306465
"160",1990-06-07,1.05720671199285
"161",1990-06-08,0.362023299463192
"162",1990-06-09,0.468718411570743
"163",1990-06-10,0.444049021488072
"164",1990-06-11,0.415309182041761
"165",1990-06-12,0.777085787604126
"166",1990-06-13,2.022889986779
"167",1990-06-14,1.4641283014065
"168",1990-06-15,2.15117081520888
"169",1990-06-16,1.28527522330714
"170",1990-06-17,0.814089872728132
"171",1990-06-18,0.792750850306622
"172",1990-06-19,0.732804232405732
"173",1990-06-20,0.785473380232234
"174",1990-06-21,0.555184623810503
"175",1990-06-22,0.382252199330982
"176",1990-06-23,0.300966559008582
"177",1990-06-24,0.222024510744036
"178",1990-06-25,0.200068753570459
"179",1990-06-26,0.184527037818377
"180",1990-06-27,0.148139687446437
"181",1990-06-28,0.140615523471223
"182",1990-06-29,0.129514297934021
"183",1990-06-30,0.107953251001767
"184",1990-07-01,0.0986775603306827
"185",1990-07-02,0.101465201410024
"186",1990-07-03,0.0856027835868672
"187",1990-07-04,0.074008170248012
"188",1990-07-05,0.0727376966587545
"189",1990-07-06,0.182923527463003
"190",1990-07-07,0.292949007231714
"191",1990-07-08,0.259028595868042
"192",1990-07-09,0.295662640140808
"193",1990-07-10,0.47340559568645
"194",1990-07-11,0.617721527670074
"195",1990-07-12,0.539396214157594
"196",1990-07-13,0.456507063479821
"197",1990-07-14,0.414322406438454
"198",1990-07-15,0.345371461157389
"199",1990-07-16,0.297882885248248
"200",1990-07-17,0.254464758702748
"201",1990-07-18,0.22399806195065
"202",1990-07-19,0.204015855983686
"203",1990-07-20,0.176879526892749
"204",1990-07-21,0.283081251198646
"205",1990-07-22,1.11012255372018
"206",1990-07-23,1.08940026605074
"207",1990-07-24,1.34324829000142
"208",1990-07-25,2.14623693719235
"209",1990-07-26,2.15487122372128
"210",1990-07-27,2.0487928463658
"211",1990-07-28,2.18694143082876
"212",1990-07-29,2.89741986520967
"213",1990-07-30,2.87768435314353
"214",1990-07-31,2.53971370901095
"215",1990-08-01,1.88720834132431
"216",1990-08-02,1.08545316363751
"217",1990-08-03,0.599466179008897
"218",1990-08-04,0.362023299463192
"219",1990-08-05,0.296032680992048
"220",1990-08-06,0.212156754710968
"221",1990-08-07,0.149496503900984
"222",1990-08-08,0.153813647165452
"223",1990-08-09,0.309107457735864
"224",1990-08-10,0.321565499727612
"225",1990-08-11,1.76756179942335
"226",1990-08-12,2.022889986779
"227",1990-08-13,4.14815794240107
"228",1990-08-14,4.3257775509963
"229",1990-08-15,2.99733089504449
"230",1990-08-16,5.5654144026505
"231",1990-08-17,7.45138927447068
"232",1990-08-18,6.32276467818849
"233",1990-08-19,5.35325764793954
"234",1990-08-20,4.81669841364145
"235",1990-08-21,4.71062003628596
"236",1990-08-22,4.9289441385176
"237",1990-08-23,4.60700859793875
"238",1990-08-24,4.09511875372333
"239",1990-08-25,3.68684034785513
"240",1990-08-26,3.72507790248327
"241",1990-08-27,3.29336357603654
"242",1990-08-28,3.03063457165609
"243",1990-08-29,2.86041578008566
"244",1990-08-30,2.84931455454846
"245",1990-08-31,2.29672021669664
"246",1990-09-01,1.64298137950587
"247",1990-09-02,1.0114449933895
"248",1990-09-03,0.720839578215637
"249",1990-09-04,0.685562350397418
"250",1990-09-05,0.5745500950254
"251",1990-09-06,0.976784500323345
"252",1990-09-07,1.32844665595182
"253",1990-09-08,0.896979023405906
"254",1990-09-09,0.752416397521456
"255",1990-09-10,0.721826353818944
"256",1990-09-11,0.802741953290104
"257",1990-09-12,0.966546703439037
"258",1990-09-13,0.9033930648274
"259",1990-09-14,0.857384652323219
"260",1990-09-15,0.784733298529754
"261",1990-09-16,0.666073532232108
"262",1990-09-17,0.556294746364224
"263",1990-09-18,0.513370007620377
"264",1990-09-19,0.354622482438391
"265",1990-09-20,0.302200028512716
"266",1990-09-21,0.251011044091174
"267",1990-09-22,0.197725161512605
"268",1990-09-23,0.160351035537359
"269",1990-09-24,0.138518625314196
"270",1990-09-25,0.335133664273081
"271",1990-09-26,0.581457524248548
"272",1990-09-27,1.02180613722422
"273",1990-09-28,1.2507380771914
"274",1990-09-29,0.764751092562791
"275",1990-09-30,0.888098042976144
"276",1990-10-01,1.03401748531514
"277",1990-10-02,1.45549401487757
"278",1990-10-03,2.4644720692588
"279",1990-10-04,2.2658834790933
"280",1990-10-05,1.6516156660348
"281",1990-10-06,1.33708094248075
"282",1990-10-07,1.12245724876152
"283",1990-10-08,1.04314515964573
"284",1990-10-09,1.98341896264672
"285",1990-10-10,1.37408502760476
"286",1990-10-11,0.915234372067082
"287",1990-10-12,0.877366858290183
"288",1990-10-13,1.55910545322479
"289",1990-10-14,1.57884096529092
"290",1990-10-15,2.01302223074593
"291",1990-10-16,2.91098802975514
"292",1990-10-17,2.13760265066341
"293",1990-10-18,1.4308246247949
"294",1990-10-19,1.12800786153012
"295",1990-10-20,0.98615886855476
"296",1990-10-21,0.888098042976144
"297",1990-10-22,0.702584229554461
"298",1990-10-23,0.561968706083238
"299",1990-10-24,0.486233678529439
"300",1990-10-25,0.484136780372412
"301",1990-10-26,0.754019907876829
"302",1990-10-27,0.677421451670137
"303",1990-10-28,0.690742922314779
"304",1990-10-29,1.54923769719172
"305",1990-10-30,2.19680918686182
"306",1990-10-31,2.77777332330872
"307",1991-06-01,0.00787446931438848
"308",1991-06-02,0.00787446931438848
"309",1991-06-03,0.00787446931438848
"310",1991-06-04,0.00787446931438848
"311",1991-06-05,0.0115995472168718
"312",1991-06-06,0.0297019456595355
"313",1991-06-07,0.0560735236579104
"314",1991-06-08,0.494621271157547
"315",1991-06-09,1.04462532305069
"316",1991-06-10,0.624505609942808
"317",1991-06-11,0.745138927447068
"318",1991-06-12,0.840732814017417
"319",1991-06-13,0.844803263381057
"320",1991-06-14,2.8690500666146
"321",1991-06-15,3.50058645273097
"322",1991-06-16,3.38217338033415
"323",1991-06-17,2.6630606594243
"324",1991-06-18,1.99081977967152
"325",1991-06-19,1.56403933124132
"326",1991-06-20,0.974070867414252
"327",1991-06-21,0.495731393711267
"328",1991-06-22,0.40864844671944
"329",1991-06-23,0.342041093496229
"330",1991-06-24,0.364983626273113
"331",1991-06-25,0.337600603281348
"332",1991-06-26,0.415925916793828
"333",1991-06-27,0.554937929909677
"334",1991-06-28,0.520770824645178
"335",1991-06-29,0.463291145752555
"336",1991-06-30,0.680011737628817
"337",1991-07-01,0.75661019383551
"338",1991-07-02,0.796697952719849
"339",1991-07-03,0.721579659918117
"340",1991-07-04,0.80076840208349
"341",1991-07-05,1.00441421721594
"342",1991-07-06,0.867745796157941
"343",1991-07-07,0.723183170273491
"344",1991-07-08,2.42130063661413
"345",1991-07-09,2.79874230487899
"346",1991-07-10,3.23662397884639
"347",1991-07-11,2.45090390471333
"348",1991-07-12,1.4530270758693
"349",1991-07-13,1.18067700935662
"350",1991-07-14,1.17487970268719
"351",1991-07-15,0.970493805852264
"352",1991-07-16,0.886124491769531
"353",1991-07-17,0.764751092562791
"354",1991-07-18,0.749456070711535
"355",1991-07-19,1.36791768008409
"356",1991-07-20,1.93284671297725
"357",1991-07-21,2.29672021669664
"358",1991-07-22,2.38553002099425
"359",1991-07-23,2.19927612587009
"360",1991-07-24,2.0450924378534
"361",1991-07-25,1.77866302496056
"362",1991-07-26,1.35681645454689
"363",1991-07-27,1.19140819404258
"364",1991-07-28,1.25567195520794
"365",1991-07-29,1.28157481479474
"366",1991-07-30,1.86253895124164
"367",1991-07-31,3.74851382306181
"368",1991-08-01,4.55273593975687
"369",1991-08-02,4.06798242463239
"370",1991-08-03,3.79785260322715
"371",1991-08-04,3.08490722983797
"372",1991-08-05,1.99945406620046
"373",1991-08-06,1.37408502760476
"374",1991-08-07,1.01403527934818
"375",1991-08-08,0.728240395240438
"376",1991-08-09,0.888098042976144
"377",1991-08-10,0.849120406645525
"378",1991-08-11,0.624628956893222
"379",1991-08-12,0.535079070893127
"380",1991-08-13,0.555678011612157
"381",1991-08-14,0.495361352860027
"382",1991-08-15,0.504859068041855
"383",1991-08-16,0.703817699058594
"384",1991-08-17,0.748962682909882
"385",1991-08-18,0.966546703439037
"386",1991-08-19,1.46289483190237
"387",1991-08-20,1.34818216801795
"388",1991-08-21,1.67998546462987
"389",1991-08-22,1.96861732859712
"390",1991-08-23,1.84156996967137
"391",1991-08-24,1.49743197801811
"392",1991-08-25,1.36175033256342
"393",1991-08-26,1.37778543611716
"394",1991-08-27,1.2091701549021
"395",1991-08-28,1.03858132248044
"396",1991-08-29,1.02464311708373
"397",1991-08-30,1.29020910132368
"398",1991-08-31,1.27787440628234
"399",1991-09-01,1.03475756701762
"400",1991-09-02,0.611060792347753
"401",1991-09-03,0.329089663702827
"402",1991-09-04,0.207716264496087
"403",1991-09-05,0.148879769148918
"404",1991-09-06,0.110358516534827
"405",1991-09-07,0.0886494532620771
"406",1991-09-08,0.0714672230694969
"407",1991-09-09,0.0665950185281695
"408",1991-09-10,0.0627959324554382
"409",1991-09-11,0.0607113689934525
"410",1991-09-12,0.0675201206562696
"411",1991-09-13,0.0684082186992458
"412",1991-09-14,0.0635483488529597
"413",1991-09-15,0.0608840547240312
"414",1991-09-16,0.059218870893451
"415",1991-09-17,0.061315769050478
"416",1991-09-18,0.0973454132662185
"417",1991-09-19,0.102464311708373
"418",1991-09-20,0.125937236372034
"419",1991-09-21,0.194518140801858
"420",1991-09-22,0.284931455454846
"421",1991-09-23,0.496101434562507
"422",1991-09-24,0.4895640461906
"423",1991-09-25,0.45391677752114
"424",1991-09-26,0.381635464578915
"425",1991-09-27,0.30639382482677
"426",1991-09-28,0.239046389901079
"427",1991-09-29,0.186747282925817
"428",1991-09-30,0.154800422768758
"429",1991-10-01,0.139752094818329
"430",1991-10-02,0.127170705876167
"431",1991-10-03,0.128034134529061
"432",1991-10-04,0.170712179372081
"433",1991-10-05,0.254464758702748
"434",1991-10-06,0.2872750475127
"435",1991-10-07,0.291715537727581
"436",1991-10-08,0.280120924388725
"437",1991-10-09,0.228561899115944
"438",1991-10-10,0.18206009881011
"439",1991-10-11,0.16701177085968
"440",1991-10-12,0.14641283014065
"441",1991-10-13,0.112640435117474
"442",1991-10-14,0.0897595758157972
"443",1991-10-15,0.0771165133984285
"444",1991-10-16,0.069962390274454
"445",1991-10-17,0.0648064877471759
"446",1991-10-18,0.0614761200860153
"447",1991-10-19,0.0593792219289883
"448",1991-10-20,0.0578620544389041
"449",1991-10-21,0.0549017276289836
"450",1991-10-22,0.0660029531661854
"451",1991-10-23,0.0579854013893174
"452",1991-10-24,0.0507079313149296
"453",1991-10-25,0.0439731878223605
"454",1991-10-26,0.041234885523184
"455",1991-10-27,0.0380648688975609
"456",1991-10-28,0.0337230562430108
"457",1991-10-29,0.0312191131496197
"458",1991-10-30,0.0286041578008566
"459",1991-10-31,0.0266182718992017
"460",1992-06-01,0.0217460673578742
"461",1992-06-02,0.0145179360636517
"462",1992-06-03,0.0115699439487725
"463",1992-06-04,0.00909190371496828
"464",1992-06-05,0.00773385379091726
"465",1992-06-06,0.00656452470099867
"466",1992-06-07,0.00508929517405496
"467",1992-06-08,0.0041086869182688
"468",1992-06-09,0.00344631379454909
"469",1992-06-10,0.00312314478446611
"470",1992-06-11,0.00299979783405275
"471",1992-06-12,0.0026482590253747
"472",1992-06-13,0.0022769847046305
"473",1992-06-14,0.00202535692578726
"474",1992-06-15,0.00168368587314227
"475",1992-06-16,0.00133461400347248
"476",1992-06-17,0.00117302949843099
"477",1992-06-18,0.00096704009124069
"478",1992-06-19,0.00225724919256437
"479",1992-06-20,0.20302908038038
"480",1992-06-21,0.171452261074561
"481",1992-06-22,0.110728557386067
"482",1992-06-23,0.1132448351745
"483",1992-06-24,0.112110043230697
"484",1992-06-25,0.105609658943913
"485",1992-06-26,0.090376310567864
"486",1992-06-27,0.0644117775058531
"487",1992-06-28,0.0525951396562539
"488",1992-06-29,0.0447256042198819
"489",1992-06-30,0.0457370492132714
"490",1992-07-01,0.0491660944347627
"491",1992-07-02,0.0667800389537895
"492",1992-07-03,0.123470297363767
"493",1992-07-04,0.317001662562318
"494",1992-07-05,0.255574881256468
"495",1992-07-06,0.169725403768774
"496",1992-07-07,0.107311846859617
"497",1992-07-08,0.0869349306513315
"498",1992-07-09,0.0640540713496544
"499",1992-07-10,0.0382498893231809
"500",1992-07-11,0.0451203144612047
"501",1992-07-12,0.051497351797575
"502",1992-07-13,0.120213937872854
"503",1992-07-14,0.160844423339013
"504",1992-07-15,0.132351277793528
"505",1992-07-16,0.113035145358797
"506",1992-07-17,0.128280828429888
"507",1992-07-18,0.140368829570396
"508",1992-07-19,0.109038704165404
"509",1992-07-20,0.0858988162678593
"510",1992-07-21,0.072022284346357
"511",1992-07-22,0.0551237521397276
"512",1992-07-23,0.0401370976645052
"513",1992-07-24,0.0331679949661507
"514",1992-07-25,0.0256191616008535
"515",1992-07-26,0.0232509001529171
"516",1992-07-27,0.0220544347339076
"517",1992-07-28,0.0199452018818392
"518",1992-07-29,0.0194888181653098
"519",1992-07-30,0.0175892751289442
"520",1992-07-31,0.0162447933694386
"521",1992-08-01,0.0142835768578663
"522",1992-08-02,0.0134941563752209
"523",1992-08-03,0.012544384857038
"524",1992-08-04,0.0135188257653035
"525",1992-08-05,0.0149126463049744
"526",1992-08-06,0.0165654954405134
"527",1992-08-07,0.0217460673578742
"528",1992-08-08,0.0715659006298276
"529",1992-08-09,0.0500665271727801
"530",1992-08-10,0.0368313993934273
"531",1992-08-11,0.107768230576147
"532",1992-08-12,0.137161808859649
"533",1992-08-13,0.2457071252234
"534",1992-08-14,0.233002389330825
"535",1992-08-15,0.179839853702669
"536",1992-08-16,0.164544831851413
"537",1992-08-17,0.14197233992577
"538",1992-08-18,0.572453196868373
"539",1992-08-19,1.01526874885231
"540",1992-08-20,0.631166345265129
"541",1992-08-21,0.591942015033683
"542",1992-08-22,1.34201482049728
"543",1992-08-23,1.60351035537359
"544",1992-08-24,1.33831441198488
"545",1992-08-25,0.931516169521645
"546",1992-08-26,0.562092053033651
"547",1992-08-27,0.32810288809952
"548",1992-08-28,0.224244755851476
"549",1992-08-29,0.232632348479584
"550",1992-08-30,0.194888181653098
"551",1992-08-31,0.149249810000158
"552",1992-09-01,0.210676591306008
"553",1992-09-02,3.10710968091237
"554",1992-09-03,2.0339912123162
"555",1992-09-04,0.827041302521534
"556",1992-09-05,0.476365922496371
"557",1992-09-06,0.681861941885017
"558",1992-09-07,0.937930210943139
"559",1992-09-08,1.30254379636501
"560",1992-09-09,1.43575850281143
"561",1992-09-10,1.71822301925801
"562",1992-09-11,1.4271242162825
"563",1992-09-12,1.13540867855492
"564",1992-09-13,0.904749881281947
"565",1992-09-14,0.817420240389293
"566",1992-09-15,0.664099981025495
"567",1992-09-16,0.453670083620314
"568",1992-09-17,0.308737416884623
"569",1992-09-18,0.236949491744052
"570",1992-09-19,0.206112754140713
"571",1992-09-20,0.18354026221507
"572",1992-09-21,0.111801675854663
"573",1992-09-22,0.0834812160397576
"574",1992-09-23,0.0751552968868562
"575",1992-09-24,0.0661633042017228
"576",1992-09-25,0.059440895404195
"577",1992-09-26,0.0540629683661728
"578",1992-09-27,0.0494127883355894
"579",1992-09-28,0.0424190162471522
"580",1992-09-29,0.0404454650405386
"581",1992-09-30,0.0302940110215196
"582",1992-10-01,0.0248420758132494
"583",1992-10-02,0.0241760022810173
"584",1992-10-03,0.0320455377173892
"585",1992-10-04,0.0397177180330998
"586",1992-10-05,0.0302693416314369
"587",1992-10-06,0.0252244513595308
"588",1992-10-07,0.0247804023380427
"589",1992-10-08,0.0241883369760586
"590",1992-10-09,0.0694690024728006
"591",1992-10-10,0.169355362917534
"592",1992-10-11,0.153196912413385
"593",1992-10-12,0.108323291853007
"594",1992-10-13,0.0913507514761295
"595",1992-10-14,0.0791147339951249
"596",1992-10-15,0.0677298104719723
"597",1992-10-16,0.0499555149174081
"598",1992-10-17,0.0528665029471633
"599",1992-10-18,0.0418392855802095
"600",1992-10-19,0.0364860279322699
"601",1992-10-20,0.0329706398454894
"602",1992-10-21,0.0305407049223463
"603",1992-10-22,0.0245583778272987
"604",1992-10-23,0.0209196427901047
"605",1992-10-24,0.0191557813991938
"606",1992-10-25,0.0172068995826628
"607",1992-10-26,0.0172192342777041
"608",1992-10-27,0.0188844181082844
"609",1992-10-28,0.020376916208286
"610",1992-10-29,0.0208579693148981
"611",1992-10-30,0.02041392029341
"612",1992-10-31,0.0210553244355594
"613",1993-06-01,0
"614",1993-06-02,0
"615",1993-06-03,0
"616",1993-06-04,0
"617",1993-06-05,0
"618",1993-06-06,0
"619",1993-06-07,0
"620",1993-06-08,0
"621",1993-06-09,0
"622",1993-06-10,0
"623",1993-06-11,0
"624",1993-06-12,0
"625",1993-06-13,0
"626",1993-06-14,0
"627",1993-06-15,0
"628",1993-06-16,0
"629",1993-06-17,0
"630",1993-06-18,0
"631",1993-06-19,0
"632",1993-06-20,0
"633",1993-06-21,0
"634",1993-06-22,0
"635",1993-06-23,0
"636",1993-06-24,0
"637",1993-06-25,0
"638",1993-06-26,0
"639",1993-06-27,0
"640",1993-06-28,0
"641",1993-06-29,0
"642",1993-06-30,0
"643",1993-07-01,0
"644",1993-07-02,0
"645",1993-07-03,0
"646",1993-07-04,0
"647",1993-07-05,0
"648",1993-07-06,0
"649",1993-07-07,0.0692223085719739
"650",1993-07-08,0.134818216801795
"651",1993-07-09,0.125197154669554
"652",1993-07-10,0.101847576956306
"653",1993-07-11,0.073860153907516
"654",1993-07-12,0.0581334177298134
"655",1993-07-13,0.0450093022058326
"656",1993-07-14,0.0386445995645036
"657",1993-07-15,0.034796174711607
"658",1993-07-16,0.0261618881826723
"659",1993-07-17,0.0221161082091143
"660",1993-07-18,0.0178359690297709
"661",1993-07-19,0.0139752094818329
"662",1993-07-20,0.00951004987686955
"663",1993-07-21,0.0057232984991796
"664",1993-07-22,0.00475009106041824
"665",1993-07-23,0.0146166136239824
"666",1993-07-24,0.282341169496166
"667",1993-07-25,0.268032923248217
"668",1993-07-26,0.45058640985998
"669",1993-07-27,0.403221180901252
"670",1993-07-28,0.361406564711125
"671",1993-07-29,0.544330092174128
"672",1993-07-30,0.30602378397553
"673",1993-07-31,0.258288514165562
"674",1993-08-01,0.315274805256531
"675",1993-08-02,1.27047358925754
"676",1993-08-03,1.51100014256358
"677",1993-08-04,1.01095160558784
"678",1993-08-05,0.686302432099898
"679",1993-08-06,0.540506336711314
"680",1993-08-07,0.55321107260389
"681",1993-08-08,0.510409680810456
"682",1993-08-09,0.465758084760822
"683",1993-08-10,0.395450323025211
"684",1993-08-11,0.342164440446642
"685",1993-08-12,0.275187046372191
"686",1993-08-13,0.216597244925849
"687",1993-08-14,0.200808835272939
"688",1993-08-15,0.153936994115865
"689",1993-08-16,0.1073365162497
"690",1993-08-17,0.103303070971183
"691",1993-08-18,0.110235169584414
"692",1993-08-19,0.334270235620188
"693",1993-08-20,0.302940110215196
"694",1993-08-21,0.2872750475127
"695",1993-08-22,0.350798726975577
"696",1993-08-23,0.319715295471412
"697",1993-08-24,0.279257495735832
"698",1993-08-25,0.210429897405181
"699",1993-08-26,0.16479152575224
"700",1993-08-27,0.152333483760491
"701",1993-08-28,0.26778622934739
"702",1993-08-29,0.289371945669727
"703",1993-08-30,0.372384443297914
"704",1993-08-31,0.675941288265177
"705",1993-09-01,0.73675133481896
"706",1993-09-02,0.610690751496513
"707",1993-09-03,0.660029531661854
"708",1993-09-04,0.568382747504732
"709",1993-09-05,0.467608289017023
"710",1993-09-06,0.446762654397166
"711",1993-09-07,0.440101919074845
"712",1993-09-08,0.414075712537627
"713",1993-09-09,0.319591948520999
"714",1993-09-10,0.259892024520936
"715",1993-09-11,0.578003809636974
"716",1993-09-12,1.10407855314993
"717",1993-09-13,0.914864331215842
"718",1993-09-14,0.641280795199024
"719",1993-09-15,0.435414734959137
"720",1993-09-16,0.323539050934226
"721",1993-09-17,0.247433982529187
"722",1993-09-18,0.217707367479569
"723",1993-09-19,0.352032196479711
"724",1993-09-20,0.295785987091221
"725",1993-09-21,0.336737174628455
"726",1993-09-22,0.892908574042265
"727",1993-09-23,1.01835242261265
"728",1993-09-24,0.673474349256909
"729",1993-09-25,0.460947553694702
"730",1993-09-26,0.382868934083049
"731",1993-09-27,0.273336842115991
"732",1993-09-28,0.24459700266968
"733",1993-09-29,0.204632590735753
"734",1993-09-30,0.177372914694402
"735",1993-10-01,0.167751852562161
"736",1993-10-02,0.214500346768822
"737",1993-10-03,0.272103372611858
"738",1993-10-04,0.355362564140871
"739",1993-10-05,0.316878315611905
"740",1993-10-06,0.654232224992426
"741",1993-10-07,0.668047083438722
"742",1993-10-08,0.588241606521282
"743",1993-10-09,0.522744375851792
"744",1993-10-10,0.630179569661822
"745",1993-10-11,1.1342985560012
"746",1993-10-12,1.71575608024975
"747",1993-10-13,1.15329398636485
"748",1993-10-14,0.865402204100087
"749",1993-10-15,0.697156963736273
"750",1993-10-16,0.818530362943013
"751",1993-10-17,0.894265390496812
"752",1993-10-18,1.38025237512542
"753",1993-10-19,1.29514297934021
"754",1993-10-20,1.99945406620046
"755",1993-10-21,2.63099045231683
"756",1993-10-22,2.14747040669648
"757",1993-10-23,1.53813647165452
"758",1993-10-24,1.28157481479474
"759",1993-10-25,1.24087032115833
"760",1993-10-26,1.48386381347264
"761",1993-10-27,1.247037668679
"762",1993-10-28,0.911410616604268
"763",1993-10-29,0.974564255215905
"764",1993-10-30,1.23716991264593
"765",1993-10-31,1.00453756416635
"766",1994-06-01,0
"767",1994-06-02,0
"768",1994-06-03,0
"769",1994-06-04,0
"770",1994-06-05,0
"771",1994-06-06,0.43072755084343
"772",1994-06-07,0.372384443297914
"773",1994-06-08,0.259028595868042
"774",1994-06-09,0.260385412322589
"775",1994-06-10,0.250641003239934
"776",1994-06-11,0.242623451463066
"777",1994-06-12,0.197355120661365
"778",1994-06-13,0.243610227066373
"779",1994-06-14,0.171205567173734
"780",1994-06-15,0.146906217942304
"781",1994-06-16,0.135681645454689
